time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,hour
1672576475,39ac45,43.89322,1.83438,133.5,324.8,-256,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576474.662,1672576474.799,1672574400
1672576476,39ac45,43.89356,1.83488,134.3,325,-256,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576475.49,1672576475.774,1672574400
1672576477,39ac45,43.89418,1.83576,134.3,325,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576476.985,1672576476.985,1672574400
1672576478,39ac45,43.89463,1.83638,134.3,325,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576477.991,1672576477.991,1672574400
1672576479,39ac45,43.89502,1.83691,133.5,324.8,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576478.885,1672576478.885,1672574400
1672576480,39ac45,43.8953,1.8373,134,324.4,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576479.446,1672576479.616,1672574400
1672576481,39ac45,43.89596,1.83822,134,324.4,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576480.96,1672576480.96,1672574400
1672576482,39ac45,43.89637,1.83884,134,324.4,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576481.962,1672576481.962,1672574400
1672576483,39ac45,43.89677,1.83933,134,324.4,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576482.884,1672576482.884,1672574400
1672576484,39ac45,43.89711,1.83983,134,324.4,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576483.715,1672576483.813,1672574400
1672576485,39ac45,43.89758,1.84052,134,324.4,64,SAMUCF,True,True,True,NaN,1600.0001,1875,1672576484.795,1672576484.795,1672574400
1672576486,39ac45,43.89804,1.84113,134,324.4,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576485.732,1672576485.732,1672574400
1672576487,39ac45,43.89838,1.84157,134,324.4,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576486.615,1672576486.615,1672574400
1672576488,39ac45,43.89897,1.84241,134,324.4,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576487.893,1672576487.893,1672574400
1672576489,39ac45,43.89943,1.84309,134,324.4,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576488.97,1672576488.97,1672574400
1672576490,39ac45,43.89988,1.84364,134,324.4,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576489.985,1672576489.985,1672574400
1672576491,39ac45,43.90026,1.84423,134,324.4,0,SAMUCF,True,True,True,NaN,1625.0001,1875,1672576490.871,1672576490.871,1672574400
1672576492,39ac45,43.90071,1.84483,134,324.4,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576491.896,1672576491.896,1672574400
1672576493,39ac45,43.90116,1.84544,134,324.4,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576492.832,1672576492.832,1672574400
1672576494,39ac45,43.90155,1.84599,134,324.4,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576493.741,1672576493.741,1672574400
1672576495,39ac45,43.90189,1.84644,134,324.4,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576494.601,1672576494.601,1672574400
1672576496,39ac45,43.90235,1.84705,134,324.4,-128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576495.614,1672576495.686,1672574400
1672576497,39ac45,43.9028,1.84775,134.8,324.7,-128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576496.713,1672576496.918,1672574400
1672576498,39ac45,43.90333,1.84839,134.8,324.7,-128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576497.739,1672576497.739,1672574400
1672576499,39ac45,43.90374,1.84901,134.8,324.7,128,SAMUCF,True,True,True,NaN,1600.0001,1875,1672576498.779,1672576498.97,1672574400
1672576500,39ac45,43.90419,1.84962,134,324.4,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576499.803,1672576499.828,1672574400
1672576501,39ac45,43.9046,1.85024,134.8,324.7,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576500.74,1672576500.985,1672574400
1672576502,39ac45,43.90506,1.85086,134,324.4,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576501.752,1672576501.977,1672574400
1672576503,39ac45,43.90547,1.85148,134.8,324.7,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576502.757,1672576502.952,1672574400
1672576504,39ac45,43.90594,1.85209,134,324.4,0,SAMUCF,True,True,True,NaN,1600.0001,1875,1672576503.87,1672576503.871,1672574400
1672576505,39ac45,43.90633,1.85265,134,324.4,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576504.749,1672576504.895,1672574400
1672576506,39ac45,43.90679,1.85326,134,324.4,-128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576505.823,1672576505.823,1672574400
1672576507,39ac45,43.90729,1.85396,134,324.4,-128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576506.848,1672576506.912,1672574400
1672576508,39ac45,43.90757,1.85434,133.5,324.8,-128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576507.436,1672576507.657,1672574400
1672576509,39ac45,43.90797,1.85496,134,324.4,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576508.464,1672576508.627,1672574400
1672576510,39ac45,43.90846,1.85561,133.5,324.8,0,SAMUCF,True,True,True,NaN,1575.0001,1850,1672576509.608,1672576509.973,1672574400
1672576511,39ac45,43.90893,1.85627,133.5,324.8,64,SAMUCF,True,True,True,NaN,1575.0001,1850,1672576510.713,1672576510.895,1672574400
1672576512,39ac45,43.90939,1.8569,133.5,324.8,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576511.828,1672576511.829,1672574400
1672576513,39ac45,43.90978,1.85749,133.5,324.8,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576512.67,1672576512.86,1672574400
1672576514,39ac45,43.91019,1.85802,133.5,324.8,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576513.628,1672576514.0,1672574400
1672576515,39ac45,43.91061,1.85858,133.5,324.8,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576514.499,1672576514.669,1672574400
1672576516,39ac45,43.91106,1.85925,133.5,324.8,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576515.598,1672576515.82,1672574400
1672576517,39ac45,43.91152,1.85987,133.5,324.8,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576516.606,1672576516.939,1672574400
1672576518,39ac45,43.91192,1.86042,133.5,324.8,0,SAMUCF,True,True,True,NaN,1625.0001,1887,1672576517.607,1672576517.72,1672574400
1672576519,39ac45,43.91241,1.86111,132.9,325.1,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576518.738,1672576518.817,1672574400
1672576520,39ac45,43.91279,1.86166,132.9,325.1,-192,SAMUCF,True,True,True,NaN,1575.0001,1850,1672576519.577,1672576519.967,1672574400
1672576521,39ac45,43.91326,1.86233,133.5,324.8,-128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576520.679,1672576520.843,1672574400
1672576522,39ac45,43.91372,1.86301,132.9,325.1,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576521.752,1672576521.9,1672574400
1672576523,39ac45,43.91418,1.86362,133.5,324.8,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576522.781,1672576522.912,1672574400
1672576524,39ac45,43.91462,1.86426,133.5,324.8,192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576523.873,1672576523.873,1672574400
1672576525,39ac45,43.91507,1.86486,133.5,324.8,128,SAMUCF,True,True,True,NaN,1625.0001,1875,1672576524.907,1672576524.907,1672574400
1672576526,39ac45,43.91545,1.86542,133.5,324.8,-64,SAMUCF,True,True,True,NaN,1600.0001,1875,1672576525.808,1672576525.99,1672574400
1672576527,39ac45,43.9159,1.86603,133.5,324.8,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576526.814,1672576526.956,1672574400
1672576528,39ac45,43.91631,1.86665,134,324.4,-192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576527.742,1672576527.889,1672574400
1672576529,39ac45,43.91677,1.86726,134.3,325,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576528.795,1672576528.938,1672574400
1672576530,39ac45,43.91718,1.86789,134.3,325,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576529.792,1672576529.992,1672574400
1672576531,39ac45,43.91761,1.86845,134.3,325,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576530.69,1672576530.829,1672574400
1672576532,39ac45,43.91805,1.86912,134.3,325,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576531.769,1672576531.98,1672574400
1672576533,39ac45,43.91851,1.86973,134.3,325,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576532.753,1672576532.949,1672574400
1672576534,39ac45,43.9189,1.87027,134.3,325,-192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576533.727,1672576533.9,1672574400
1672576535,39ac45,43.9193,1.87088,134.3,325,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576534.682,1672576534.952,1672574400
1672576536,39ac45,43.91978,1.87153,134.3,325,0,SAMUCF,True,True,True,NaN,1625.0001,1887,1672576535.786,1672576535.962,1672574400
1672576537,39ac45,43.92026,1.87226,134.3,325,256,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576536.908,1672576537.0,1672574400
1672576538,39ac45,43.92054,1.87264,134.3,325,192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576537.471,1672576537.941,1672574400
1672576539,39ac45,43.92099,1.87325,134.3,325,192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576538.502,1672576538.636,1672574400
1672576540,39ac45,43.92145,1.87388,134.3,325,-128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576539.561,1672576539.923,1672574400
1672576541,39ac45,43.92201,1.87468,134.3,325,-128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576540.908,1672576540.908,1672574400
1672576542,39ac45,43.92245,1.87528,133.5,324.8,-192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576541.836,1672576541.995,1672574400
1672576543,39ac45,43.9229,1.87589,133.5,324.8,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576542.868,1672576542.93,1672574400
1672576544,39ac45,43.92335,1.87657,133.5,324.8,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576543.95,1672576543.95,1672574400
1672576545,39ac45,43.92375,1.8771,134,324.4,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576544.938,1672576544.938,1672574400
1672576546,39ac45,43.92403,1.87749,134,324.4,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576545.449,1672576545.582,1672574400
1672576547,39ac45,43.92467,1.87836,133.8,323.8,128,SAMUCF,True,True,True,NaN,1625.0001,1875,1672576546.94,1672576546.971,1672574400
1672576548,39ac45,43.92513,1.87897,134,324.4,256,SAMUCF,True,True,True,NaN,1600.0001,1875,1672576547.941,1672576547.941,1672574400
1672576549,39ac45,43.92554,1.87959,134,324.4,-64,SAMUCF,True,True,True,NaN,1575.0001,1862,1672576548.965,1672576548.965,1672574400
1672576550,39ac45,43.92583,1.87999,134,324.4,-128,SAMUCF,True,True,True,NaN,1625.0001,1875,1672576549.53,1672576549.847,1672574400
1672576551,39ac45,43.92622,1.88051,134.6,324.1,-256,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576550.463,1672576550.878,1672574400
1672576552,39ac45,43.92675,1.88127,134.8,324.7,-320,SAMUCF,True,True,True,NaN,1575.0001,1862,1672576551.777,1672576551.777,1672574400
1672576553,39ac45,43.92723,1.88195,134.8,324.7,-128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576552.825,1672576552.95,1672574400
1672576554,39ac45,43.92766,1.8825,134.8,324.7,-128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576553.803,1672576553.9,1672574400
1672576555,39ac45,43.92807,1.88312,134.3,325,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576554.764,1672576554.926,1672574400
1672576556,39ac45,43.92853,1.88373,134.3,325,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576555.822,1672576555.957,1672574400
1672576557,39ac45,43.92894,1.88436,134.3,325,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576556.762,1672576556.835,1672574400
1672576558,39ac45,43.92937,1.88492,134.3,325,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576557.712,1672576557.812,1672574400
1672576559,39ac45,43.92977,1.88553,134.3,325,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576558.754,1672576558.9,1672574400
1672576560,39ac45,43.93026,1.88621,134.8,324.7,320,SAMUCF,True,True,True,NaN,1625.0001,1887,1672576559.741,1672576559.834,1672574400
1672576561,39ac45,43.93067,1.88683,134.3,325,256,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576560.8,1672576560.923,1672574400
1672576562,39ac45,43.93117,1.88746,134.3,325,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576561.867,1672576561.956,1672574400
1672576563,39ac45,43.93162,1.88812,134.3,325,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576562.845,1672576562.999,1672574400
1672576564,39ac45,43.932,1.88868,134.3,325,-192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576563.83,1672576563.979,1672574400
1672576565,39ac45,43.93247,1.88934,134.3,325,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576564.888,1672576564.888,1672574400
1672576566,39ac45,43.93292,1.88994,134.3,325,-64,SAMUCF,True,True,True,NaN,1600.0001,1875,1672576565.864,1672576565.864,1672574400
1672576567,39ac45,43.93331,1.89046,134.3,325,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576566.8,1672576566.879,1672574400
1672576568,39ac45,43.93377,1.89116,134.3,325,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576567.905,1672576567.969,1672574400
1672576569,39ac45,43.93425,1.89188,134.3,325,192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576568.957,1672576568.982,1672574400
1672576570,39ac45,43.93462,1.89244,134.3,325,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576569.907,1672576569.907,1672574400
1672576571,39ac45,43.93511,1.89305,134.3,325,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576570.97,1672576570.97,1672574400
1672576572,39ac45,43.93552,1.89364,134.3,325,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576571.885,1672576571.885,1672574400
1672576573,39ac45,43.93592,1.89425,134.8,324.7,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576572.836,1672576572.936,1672574400
1672576574,39ac45,43.93636,1.89486,134.8,324.7,-64,SAMUCF,True,True,True,NaN,1600.0001,1850,1672576573.909,1672576573.909,1672574400
1672576575,39ac45,43.93681,1.89546,134.8,324.7,-128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576574.882,1672576574.906,1672574400
1672576576,39ac45,43.9373,1.89614,134.8,324.7,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576575.957,1672576575.957,1672574400
1672576577,39ac45,43.93766,1.89668,134,324.4,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576576.912,1672576576.982,1672574400
1672576578,39ac45,43.9381,1.89728,134,324.4,-128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576577.852,1672576577.984,1672574400
1672576579,39ac45,43.93855,1.89788,134,324.4,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576578.902,1672576578.998,1672574400
1672576580,39ac45,43.93883,1.89827,134,324.4,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576579.471,1672576579.711,1672574400
1672576581,39ac45,43.93931,1.89894,134,324.4,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576580.596,1672576580.883,1672574400
1672576582,39ac45,43.93972,1.89956,133.5,324.8,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576581.605,1672576581.672,1672574400
1672576583,39ac45,43.94018,1.90017,133.5,324.8,-128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576582.603,1672576582.821,1672574400
1672576584,39ac45,43.94063,1.90081,133.5,324.8,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576583.673,1672576583.757,1672574400
1672576585,39ac45,43.9411,1.90146,134,324.4,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576584.814,1672576584.814,1672574400
1672576586,39ac45,43.94159,1.90213,132.6,324.5,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576585.886,1672576585.886,1672574400
1672576587,39ac45,43.94203,1.90273,132.6,324.5,-64,SAMUCF,True,True,True,NaN,1575.0001,1862,1672576586.884,1672576586.982,1672574400
1672576588,39ac45,43.94248,1.90333,132.6,324.5,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576587.89,1672576587.964,1672574400
1672576589,39ac45,43.94288,1.90395,132.1,324.9,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576588.899,1672576588.993,1672574400
1672576590,39ac45,43.94333,1.90455,132.1,324.9,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576589.882,1672576589.882,1672574400
1672576591,39ac45,43.94373,1.90516,132.1,324.9,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576590.907,1672576590.979,1672574400
1672576592,39ac45,43.94421,1.90584,131.5,325.2,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576591.938,1672576591.938,1672574400
1672576593,39ac45,43.94462,1.90646,131.5,325.2,192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576592.943,1672576592.967,1672574400
1672576594,39ac45,43.94507,1.90707,132.3,325.5,384,SAMUCF,True,True,True,NaN,1625.0001,1887,1672576593.94,1672576593.94,1672574400
1672576595,39ac45,43.9453,1.90737,132.3,325.5,512,SAMUCF,True,True,True,NaN,1625.0001,1887,1672576594.502,1672576594.892,1672574400
1672576596,39ac45,43.94576,1.90803,132.3,325.5,320,SAMUCF,True,True,True,NaN,1625.0001,1887,1672576595.548,1672576595.715,1672574400
1672576597,39ac45,43.94617,1.90865,132.3,325.5,128,SAMUCF,True,True,True,NaN,1625.0001,1875,1672576596.55,1672576596.929,1672574400
1672576598,39ac45,43.94675,1.90949,132.9,325.1,-320,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576597.938,1672576597.938,1672574400
1672576599,39ac45,43.94716,1.91002,132.9,325.1,-448,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576598.928,1672576598.928,1672574400
1672576600,39ac45,43.9474,1.91042,132.9,325.1,-512,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576599.45,1672576599.534,1672574400
1672576601,39ac45,43.94807,1.91128,132.9,325.1,-320,SAMUCF,True,True,True,NaN,1575.0001,1837,1672576600.987,1672576600.987,1672574400
1672576602,39ac45,43.94841,1.91185,132.9,325.1,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576601.919,1672576601.919,1672574400
1672576603,39ac45,43.94889,1.91253,132.9,325.1,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576602.988,1672576602.988,1672574400
1672576604,39ac45,43.94914,1.91284,132.9,325.1,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576603.476,1672576603.574,1672574400
1672576605,39ac45,43.94975,1.91377,132.9,325.1,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576604.944,1672576604.944,1672574400
1672576606,39ac45,43.95015,1.91428,132.1,324.9,64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576605.84,1672576605.84,1672574400
1672576607,39ac45,43.9506,1.91488,132.6,324.5,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576606.869,1672576606.961,1672574400
1672576608,39ac45,43.95096,1.91545,132.6,324.5,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576607.745,1672576607.99,1672574400
1672576609,39ac45,43.95134,1.916,132.1,324.9,0,SAMUCF,True,True,True,NaN,1575.0001,1850,1672576608.697,1672576608.82,1672574400
1672576610,39ac45,43.95176,1.9165,132.1,324.9,-64,SAMUCF,True,True,True,NaN,1575.0001,1850,1672576609.573,1672576609.855,1672574400
1672576611,39ac45,43.95217,1.91713,132.1,324.9,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576610.619,1672576610.951,1672574400
1672576612,39ac45,43.95263,1.91775,132.1,324.9,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576611.702,1672576611.82,1672574400
1672576613,39ac45,43.95309,1.91842,131.5,325.2,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576612.772,1672576612.772,1672574400
1672576614,39ac45,43.95354,1.91903,131.5,325.2,192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576613.826,1672576613.954,1672574400
1672576615,39ac45,43.95398,1.91969,131.2,324.6,-128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576614.84,1672576614.934,1672574400
1672576616,39ac45,43.95443,1.92029,131.2,324.6,-128,SAMUCF,True,True,True,NaN,1600.0001,1850,1672576615.869,1672576615.869,1672574400
1672576617,39ac45,43.95483,1.92091,130.7,325,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576616.855,1672576616.904,1672574400
1672576618,39ac45,43.95517,1.92141,130.7,325,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576617.719,1672576617.941,1672574400
1672576619,39ac45,43.95563,1.92208,131.5,325.2,0,SAMUCF,True,True,True,NaN,1600.0001,1850,1672576618.785,1672576618.785,1672574400
1672576620,39ac45,43.95603,1.92264,131.5,325.2,192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576619.76,1672576619.861,1672574400
1672576621,39ac45,43.95645,1.92317,131.5,325.2,192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576620.673,1672576620.892,1672574400
1672576622,39ac45,43.95683,1.92369,131.2,324.6,192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576621.577,1672576621.704,1672574400
1672576623,39ac45,43.95719,1.92428,131.5,325.2,256,SAMUCF,True,True,True,NaN,1625.0001,1887,1672576622.502,1672576622.638,1672574400
1672576624,39ac45,43.95765,1.92494,131.5,325.2,192,SAMUCF,True,True,True,NaN,1600.0001,1875,1672576623.668,1672576623.668,1672574400
1672576625,39ac45,43.95815,1.9256,132.1,324.9,64,SAMUCF,True,True,True,NaN,1625.0001,1887,1672576624.72,1672576624.985,1672574400
1672576626,39ac45,43.95855,1.92622,132.1,324.9,64,SAMUCF,True,True,True,NaN,1625.0001,1875,1672576625.695,1672576625.695,1672574400
1672576627,39ac45,43.95897,1.92679,132.6,324.5,-64,SAMUCF,True,True,True,NaN,1625.0001,1887,1672576626.576,1672576626.89,1672574400
1672576628,39ac45,43.95938,1.92735,133.5,324.8,-256,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576627.589,1672576627.655,1672574400
1672576629,39ac45,43.95984,1.92804,133.2,324.2,-256,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576628.649,1672576628.649,1672574400
1672576630,39ac45,43.96035,1.9287,133.2,324.2,-320,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576629.739,1672576629.793,1672574400
1672576631,39ac45,43.96056,1.92896,132.6,324.5,-384,SAMUCF,True,True,True,NaN,1575.0001,1837,1672576630.252,1672576630.737,1672574400
1672576632,39ac45,43.96118,1.92985,132.6,324.5,-256,SAMUCF,True,True,True,NaN,1575.0001,1837,1672576631.673,1672576631.674,1672574400
1672576633,39ac45,43.96158,1.93046,132.6,324.5,-192,SAMUCF,True,True,True,NaN,1600.0001,1850,1672576632.652,1672576632.82,1672574400
1672576634,39ac45,43.96202,1.931,131.8,324.3,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576633.725,1672576633.886,1672574400
1672576635,39ac45,43.96246,1.93161,131.8,324.3,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576634.674,1672576634.757,1672574400
1672576636,39ac45,43.96286,1.93222,131.8,324.3,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576635.682,1672576635.96,1672574400
1672576637,39ac45,43.96345,1.93301,131.2,324.6,0,SAMUCF,True,True,True,NaN,1600.0001,1850,1672576636.963,1672576636.963,1672574400
1672576639,39ac45,43.9642,1.93408,131.2,324.6,192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576638.803,1672576638.803,1672574400
1672576640,39ac45,43.9646,1.93464,130.7,325,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576639.95,1672576639.95,1672574400
1672576641,39ac45,43.965,1.9352,131.5,325.2,192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576640.64,1672576640.931,1672574400
1672576642,39ac45,43.96541,1.93576,131.5,325.2,128,SAMUCF,True,True,True,NaN,1625.0001,1887,1672576641.544,1672576641.69,1672574400
1672576643,39ac45,43.96581,1.93633,131.7,325.8,256,SAMUCF,True,True,True,NaN,1625.0001,1887,1672576642.619,1672576642.805,1672574400
1672576644,39ac45,43.96629,1.93702,131.5,325.2,256,SAMUCF,True,True,True,NaN,1625.0001,1887,1672576643.669,1672576643.824,1672574400
1672576645,39ac45,43.96669,1.93764,132.3,325.5,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576644.701,1672576644.812,1672574400
1672576646,39ac45,43.96708,1.93819,132.3,325.5,-192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576645.686,1672576645.686,1672574400
1672576647,39ac45,43.96766,1.93903,132.3,325.5,-192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576646.986,1672576646.986,1672574400
1672576648,39ac45,43.96812,1.93965,132.9,325.1,-128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576647.971,1672576647.971,1672574400
1672576649,39ac45,43.96824,1.93988,132.9,325.1,-128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576648.434,1672576648.69,1672574400
1672576650,39ac45,43.96876,1.94061,132.9,325.1,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576649.578,1672576649.914,1672574400
1672576651,39ac45,43.96921,1.94122,132.6,324.5,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576650.589,1672576650.711,1672574400
1672576652,39ac45,43.96962,1.94185,132.6,324.5,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576651.606,1672576651.796,1672574400
1672576653,39ac45,43.97007,1.9424,132.6,324.5,-128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576652.603,1672576652.67,1672574400
1672576654,39ac45,43.97057,1.94311,132.6,324.5,-192,SAMUCF,True,True,True,NaN,1575.0001,1837,1672576653.767,1672576653.767,1672574400
1672576655,39ac45,43.971,1.94375,132.1,324.9,-192,SAMUCF,True,True,True,NaN,1575.0001,1837,1672576654.912,1672576654.912,1672574400
1672576656,39ac45,43.97124,1.94404,132.1,324.9,-64,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576655.295,1672576655.866,1672574400
1672576657,39ac45,43.97164,1.94466,131.2,324.6,0,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576656.296,1672576656.983,1672574400
1672576658,39ac45,43.97225,1.94548,131.2,324.6,128,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576657.741,1672576657.741,1672574400
1672576659,39ac45,43.97272,1.94617,132.1,324.9,192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576658.788,1672576658.955,1672574400
1672576660,39ac45,43.9731,1.9467,131.2,324.6,192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576659.703,1672576659.994,1672574400
1672576661,39ac45,43.97354,1.9473,131.2,324.6,192,SAMUCF,True,True,True,NaN,1600.0001,1862,1672576660.754,1672576660.811,1672574400
